Time (s),Temp (K)
919.1400000000001,296.96999999999997
922.08,297.01
925.0799999999999,296.98999999999995
928.08,297.03
931.08,297.03
934.02,297.03
937.0200000000001,297.04999999999995
940.02,297.07
943.02,297.09
945.96,297.07
948.96,297.09
951.96,297.09999999999997
954.9,297.12
957.9,297.13
960.9000000000001,297.14
963.84,297.15999999999997
966.84,297.16999999999996
969.8400000000001,297.21
972.8399999999999,297.2
975.7800000000001,297.2
978.78,297.22999999999996
981.78,297.25
984.78,297.23999999999995
987.7800000000001,297.26
990.72,297.27
993.72,297.28
996.7199999999999,297.28
999.6600000000001,297.29999999999995
1002.6599999999999,297.29999999999995
1005.66,297.34
1008.66,297.35999999999996
1011.5999999999999,297.35999999999996
1014.6,297.35999999999996
1017.6,297.38
1020.6000000000001,297.39
1023.5400000000001,297.4
1026.5400000000002,297.4
1029.54,297.41999999999996
1032.48,297.44
1035.48,297.46
1038.48,297.46
1041.48,297.47999999999996
1044.42,297.51
1047.42,297.5
1050.42,297.5
1053.4199999999998,297.53
1056.3600000000001,297.53999999999996
1059.36,297.54999999999995
1062.36,297.56
1065.3600000000001,297.59
1068.3,297.59
1071.3,297.60999999999996
1074.3000000000002,297.60999999999996
1077.24,297.62
1080.24,297.65
1083.24,297.65
1086.24,297.66999999999996
1089.1799999999998,297.69
1092.18,297.7
1095.18,297.71999999999997
1098.18,297.71
1101.1200000000001,297.71999999999997
1104.1200000000001,297.73999999999995
1107.1200000000001,297.75
1110.0600000000002,297.76
1113.06,297.78
1116.06,297.79999999999995
1119.06,297.79999999999995
1122.06,297.82
1125.0,297.84
1128.0,297.84999999999997
1131.0,297.84999999999997
1133.94,297.85999999999996
1136.94,297.88
1139.9399999999998,297.88
1142.94,297.91999999999996
1145.8799999999999,297.91999999999996
1148.8799999999999,297.91999999999996
1151.88,297.94
1154.82,297.96999999999997
1157.82,297.96999999999997
1160.8200000000002,297.96999999999997
1163.82,297.97999999999996
1166.76,298.02
1169.76,298.0
1172.76,298.02
1175.6999999999998,298.02
1178.7,298.04999999999995
1181.7,298.04999999999995
1184.7,298.08
1187.64,298.09
1190.64,298.09999999999997
1193.6399999999999,298.13
1196.5800000000002,298.12
1199.58,298.13
1202.58,298.15999999999997
1205.58,298.15999999999997
1208.52,298.17999999999995
1211.52,298.16999999999996
1214.52,298.16999999999996
1217.52,298.21999999999997
1220.46,298.21
1223.4599999999998,298.23999999999995
1226.46,298.23999999999995
1229.3999999999999,298.25
1232.3999999999999,298.27
1235.4,298.28
1238.34,298.31
1241.34,298.29999999999995
1244.3400000000001,298.33
1247.3400000000001,298.32
1250.28,298.34999999999997
1253.2800000000002,298.34999999999997
1256.28,298.35999999999996
1259.2199999999998,298.38
1262.22,298.38
1265.22,298.4
1268.22,298.40999999999997
1271.22,298.41999999999996
1274.16,298.44
1277.16,298.45
1280.1599999999999,298.46999999999997
1283.1000000000001,298.46999999999997
1286.1,298.48999999999995
1289.1,298.48999999999995
1292.1,298.52
1295.04,298.54999999999995
1298.04,298.54999999999995
1301.04,298.56
1304.0400000000002,298.57
1306.98,298.58
1309.98,298.59
1312.98,298.60999999999996
1315.9199999999998,298.63
1318.92,298.60999999999996
1321.92,298.65
1324.86,298.65999999999997
1327.8600000000001,298.65
1330.8600000000001,298.67999999999995
1333.8600000000001,298.71
1336.8000000000002,298.7
1339.8,298.71999999999997
1342.8,298.72999999999996
1345.8,298.72999999999996
1348.74,298.75
1351.74,298.78
1354.74,298.77
1357.68,298.78
1360.68,298.78999999999996
1363.68,298.81
1366.6799999999998,298.81
1369.6200000000001,298.83
1372.62,298.84999999999997
1375.62,298.87
1378.56,298.87
1381.56,298.89
1384.56,298.9
1387.5600000000002,298.91999999999996
1390.5,298.92999999999995
1393.5,298.92999999999995
1396.5,298.92999999999995
1399.44,298.96
1402.4399999999998,298.97999999999996
1405.44,298.96999999999997
1408.3799999999999,299.01
1411.3799999999999,299.01
1414.38,299.02
1417.38,299.03999999999996
1420.32,299.03999999999996
1423.3200000000002,299.04999999999995
1426.32,299.06
1429.26,299.09
1432.26,299.09999999999997
1435.26,299.09999999999997
1438.26,299.13
1441.2,299.15
1444.2,299.14
1447.2,299.15
1450.2,299.16999999999996
1453.14,299.17999999999995
1456.1399999999999,299.17999999999995
1459.1399999999999,299.19
1462.1399999999999,299.21999999999997
1465.08,299.21999999999997
1468.08,299.25
1471.08,299.25
1474.0800000000002,299.27
1477.02,299.27
1480.02,299.28999999999996
1483.02,299.32
1485.9599999999998,299.31
1488.96,299.32
1491.96,299.33
1494.8999999999999,299.34999999999997
1497.9,299.35999999999996
1500.9,299.37
1503.9,299.38
1506.8400000000001,299.4
1509.8400000000001,299.4
1512.84,299.42999999999995
1515.84,299.41999999999996
1518.78,299.45
1521.78,299.46999999999997
1524.78,299.46999999999997
1527.72,299.48999999999995
1530.72,299.5
1533.72,299.51
1536.66,299.5
1539.66,299.53
1542.6599999999999,299.53
1545.6000000000001,299.53999999999996
1548.6,299.57
1551.6,299.59
1554.6,299.59
1557.54,299.59999999999997
1560.54,299.59999999999997
1563.54,299.63
1566.5400000000002,299.63
1569.48,299.64
1572.48,299.65999999999997
1575.48,299.66999999999996
1578.48,299.69
1581.42,299.69
1584.42,299.72999999999996
1587.42,299.71999999999997
1590.3600000000001,299.73999999999995
1593.3600000000001,299.73999999999995
1596.3600000000001,299.78
1599.3000000000002,299.76
1602.3,299.78
1605.3,299.78
1608.3,299.81
1611.24,299.84999999999997
1614.24,299.84
1617.24,299.84999999999997
1620.24,299.87
1623.18,299.87
1626.18,299.89
1629.1799999999998,299.9
1632.1200000000001,299.91999999999996
1635.12,299.90999999999997
1638.12,299.94
1641.1200000000001,299.95
1644.06,299.96
1647.06,299.96999999999997
1650.0600000000002,299.96999999999997
1653.06,299.97999999999996
1656.0,300.0
1659.0,300.02
1662.0,300.03
1664.9399999999998,300.03999999999996
1667.94,300.03999999999996
1670.94,300.06
1673.94,300.07
1676.88,300.09999999999997
1679.88,300.09999999999997
1682.8799999999999,300.10999999999996
1685.8200000000002,300.13
1688.82,300.13
1691.82,300.15999999999997
1694.82,300.16999999999996
1697.76,300.17999999999995
1700.76,300.19
1703.76,300.19
1706.7,300.22999999999996
1709.7,300.21999999999997
1712.7,300.21999999999997
1715.64,300.23999999999995
1718.6399999999999,300.25
1721.6399999999999,300.27
1724.6399999999999,300.28999999999996
1727.58,300.28
1730.58,300.32
1733.58,300.32
1736.5800000000002,300.33
1739.52,300.33
1742.52,300.34
1745.52,300.35999999999996
1748.52,300.35999999999996
1751.46,300.39
1754.46,300.42999999999995
1757.46,300.40999999999997
1760.4,300.42999999999995
1763.4,300.45
1766.4,300.45
1769.3999999999999,300.46999999999997
1772.3400000000001,300.47999999999996
1775.34,300.48999999999995
1778.34,300.48999999999995
1781.34,300.5
1784.28,300.53
1787.28,300.52
1790.28,300.56
1793.22,300.57
1796.22,300.56
1799.2199999999998,300.59999999999997
1802.16,300.62
1805.1599999999999,300.60999999999996
1808.1599999999999,300.60999999999996
1811.16,300.64
1814.1,300.65
1817.1,300.66999999999996
1820.1000000000001,300.67999999999995
1823.1000000000001,300.69
1826.04,300.71
1829.0400000000002,300.71
1832.04,300.72999999999996
1834.98,300.73999999999995
1837.98,300.77
1840.98,300.76
1843.92,300.78999999999996
1846.92,300.79999999999995
1849.92,300.81
1852.8600000000001,300.83
1855.8600000000001,300.81
1858.8600000000001,300.84
1861.86,300.84999999999997
1864.8,300.84999999999997
1867.8,300.89
1870.8,300.87
1873.8,300.9
1876.74,300.91999999999996
1879.74,300.91999999999996
1882.74,300.91999999999996
1885.68,300.95
1888.68,300.96
1891.6799999999998,300.96999999999997
1894.68,300.97999999999996
1897.62,300.97999999999996
1900.62,301.01
1903.6200000000001,301.03999999999996
1906.56,301.04999999999995
1909.56,301.07
1912.5600000000002,301.07
1915.56,301.07
1918.5,301.09999999999997
1921.5,301.09999999999997
1924.5000000000002,301.12
1927.5,301.10999999999996
1930.44,301.13
1933.4399999999998,301.15
1936.44,301.16999999999996
1939.38,301.16999999999996
1942.3799999999999,301.2
1945.38,301.2
1948.3200000000002,301.2
1951.32,301.21
1954.3200000000002,301.22999999999996
1957.32,301.23999999999995
1960.26,301.26
1963.2599999999998,301.28
1966.26,301.28
1969.2,301.31
1972.1999999999998,301.32
1975.2,301.33
1978.1999999999998,301.33
1981.1399999999999,301.34
1984.14,301.35999999999996
1987.0800000000002,301.38
1990.08,301.38
1993.0800000000002,301.39
1996.08,301.39
1999.02,301.4
2002.0199999999998,301.40999999999997
2005.02,301.44
2008.02,301.44
2010.9599999999998,301.46
2013.96,301.46999999999997
2016.96,301.48999999999995
2019.8999999999999,301.53999999999996
2022.9,301.52
2025.9,301.53
2028.8999999999999,301.53999999999996
2031.84,301.54999999999995
2034.8400000000001,301.57
2037.84,301.58
2040.78,301.58
2043.7800000000002,301.59
2046.78,301.60999999999996
2049.7799999999997,301.62
2052.7200000000003,301.65
2055.7200000000003,301.65999999999997
2058.72,301.65999999999997
2061.7200000000003,301.67999999999995
2064.66,301.67999999999995
2067.66,301.7
2070.6600000000003,301.71999999999997
2073.6000000000004,301.71999999999997
2076.6,301.73999999999995
2079.6,301.73999999999995
2082.54,301.77
2085.54,301.77
2088.54,301.79999999999995
2091.48,301.81
2094.48,301.81
2097.48,301.83
2100.42,301.83
2103.42,301.85999999999996
2106.42,301.85999999999996
2109.4199999999996,301.88
2112.42,301.89
2115.36,301.89
2118.3599999999997,301.9
2121.36,301.91999999999996
2124.3,301.92999999999995
2127.2999999999997,301.95
2130.3,301.94
2133.2400000000002,301.96999999999997
2136.24,301.98999999999995
2139.2400000000002,302.01
2142.2400000000002,302.01
2145.18,302.01
2148.18,302.03999999999996
2151.1800000000003,302.03999999999996
2154.18,302.06
2157.12,302.04999999999995
2160.1200000000003,302.08
2163.12,302.09
2166.12,302.10999999999996
2169.0600000000004,302.10999999999996
2172.06,302.14
2175.0,302.15999999999997
2178.0,302.14
2181.0,302.17999999999995
2184.0,302.16999999999996
2186.94,302.17999999999995
2189.94,302.2
2192.94,302.21
2195.88,302.21999999999997
2198.88,302.23999999999995
2201.88,302.26
2204.8799999999997,302.27
2207.8199999999997,302.28
2210.82,302.28
2213.8199999999997,302.28999999999996
2216.7599999999998,302.31
2219.76,302.32
2222.7599999999998,302.34
2225.7,302.33
2228.7000000000003,302.35999999999996
2231.7,302.35999999999996
2234.7,302.37
2237.64,302.4
2240.64,302.41999999999996
2243.64,302.40999999999997
2246.6400000000003,302.41999999999996
2249.58,302.44
2252.58,302.45
2255.5800000000004,302.46999999999997
2258.52,302.47999999999996
2261.52,302.5
2264.52,302.51
2267.52,302.52
2270.46,302.53
2273.46,302.53999999999996
2276.46,302.53999999999996
2279.4,302.56
2282.4,302.59
2285.4,302.59
2288.4,302.60999999999996
2291.34,302.60999999999996
2294.3399999999997,302.64
2297.34,302.65
2300.34,302.65999999999997
2303.2799999999997,302.65999999999997
2306.28,302.66999999999996
2309.2799999999997,302.69
2312.22,302.7
2315.2200000000003,302.71999999999997
2318.2200000000003,302.72999999999996
2321.16,302.75
2324.16,302.76
2327.16,302.77
2330.1,302.77
2333.1,302.77
2336.1000000000004,302.79999999999995
2339.1,302.81
2342.04,302.82
2345.04,302.84
2348.04,302.84999999999997
2351.04,302.84999999999997
2353.98,302.87
2356.98,302.88
2359.98,302.9
2362.92,302.91999999999996
2365.92,302.91999999999996
2368.92,302.92999999999995
2371.86,302.95
2374.86,302.96999999999997
2377.86,302.96999999999997
2380.8599999999997,302.97999999999996
2383.7999999999997,303.01
2386.8,303.01
2389.7999999999997,303.03
2392.8,303.02
2395.7400000000002,303.04999999999995
2398.74,303.06
2401.7400000000002,303.06
2404.6800000000003,303.07
2407.68,303.09
2410.68,303.09
2413.62,303.12
2416.62,303.13
2419.62,303.12
2422.6200000000003,303.15
2425.56,303.15999999999997
2428.56,303.2
2431.5600000000004,303.19
2434.56,303.2
2437.5,303.21
2440.5,303.21999999999997
2443.5,303.25
2446.5,303.23999999999995
2449.44,303.27
2452.44,303.28999999999996
2455.38,303.27
2458.38,303.29999999999995
2461.38,303.31
2464.32,303.34
2467.32,303.34999999999997
2470.3199999999997,303.34999999999997
2473.32,303.35999999999996
2476.26,303.39
2479.2599999999998,303.39
2482.26,303.4
2485.2000000000003,303.41999999999996
2488.2,303.40999999999997
2491.2000000000003,303.42999999999995
2494.2,303.45
2497.14,303.46
2500.14,303.46999999999997
2503.14,303.47999999999996
2506.14,303.5
2509.08,303.51
2512.08,303.52
2515.08,303.53999999999996
2518.02,303.56
2521.02,303.56
2524.02,303.57
2527.02,303.59
2529.96,303.59999999999997
2532.96,303.62
2535.96,303.62
2538.96,303.63
2541.9,303.64
2544.9,303.65
2547.9,303.66999999999996
2550.84,303.67999999999995
2553.84,303.7
2556.7799999999997,303.71
2559.7799999999997,303.71999999999997
2562.78,303.72999999999996
2565.7799999999997,303.76
2568.72,303.76
2571.7200000000003,303.76
2574.72,303.78
2577.7200000000003,303.79999999999995
2580.6600000000003,303.82
2583.66,303.81
2586.66,303.84
2589.66,303.84999999999997
2592.6,303.85999999999996
2595.6,303.85999999999996
2598.6000000000004,303.88
2601.54,303.89
2604.54,303.9
2607.54,303.91999999999996
2610.48,303.90999999999997
2613.48,303.94
2616.48,303.95
2619.48,303.95
2622.42,303.96999999999997
2625.42,304.0
2628.42,304.0
2631.42,304.0
2634.36,304.01
2637.36,304.03999999999996
2640.36,304.03999999999996
2643.3,304.04999999999995
2646.2999999999997,304.07
2649.3,304.09
2652.2999999999997,304.09
2655.24,304.09
2658.2400000000002,304.13
2661.24,304.12
2664.2400000000002,304.13
2667.1800000000003,304.15999999999997
2670.18,304.17999999999995
2673.18,304.17999999999995
2676.1800000000003,304.2
2679.12,304.21
2682.12,304.21999999999997
2685.1200000000003,304.21999999999997
2688.06,304.23999999999995
2691.06,304.26
2694.0600000000004,304.27
2697.06,304.28999999999996
2700.0,304.29999999999995
2703.0,304.31
2706.0,304.31
2708.94,304.33
2711.94,304.34999999999997
2714.94,304.34
2717.94,304.37
2720.88,304.39
2723.88,304.38
2726.88,304.40999999999997
2729.82,304.41999999999996
2732.8199999999997,304.41999999999996
2735.82,304.46
2738.76,304.45
2741.7599999999998,304.46
2744.76,304.48999999999995
2747.7599999999998,304.51
2750.7,304.5
2753.7000000000003,304.52
2756.7,304.53
2759.7,304.53
2762.64,304.54999999999995
2765.64,304.57
2768.64,304.57
2771.58,304.58
2774.58,304.60999999999996
2777.58,304.64
2780.52,304.63
2783.52,304.64
2786.52,304.65999999999997
2789.52,304.65
2792.46,304.66999999999996
2795.46,304.69
2798.46,304.71
2801.46,304.71999999999997
2804.46,304.71
2807.4,304.72999999999996
2810.4,304.73999999999995
2813.4,304.77
2816.34,304.77
2819.3399999999997,304.78999999999996
2822.34,304.79999999999995
2825.34,304.79999999999995
2828.2799999999997,304.82
2831.28,304.82
2834.2799999999997,304.84999999999997
2837.22,304.88
2840.2200000000003,304.87
2843.2200000000003,304.88
2846.22,304.89
2849.16,304.90999999999997
2852.16,304.91999999999996
2855.16,304.92999999999995
2858.1,304.94
2861.1000000000004,304.94
2864.1,304.96999999999997
2867.04,304.97999999999996
2870.04,304.98999999999995
2873.04,304.98999999999995
2876.04,305.02
2878.98,305.03
2881.98,305.03999999999996
2884.98,305.04999999999995
2887.98,305.07
2890.92,305.08
2893.92,305.07
2896.9199999999996,305.09
2899.86,305.09
2902.86,305.12
2905.8599999999997,305.13
2908.7999999999997,305.14
2911.8,305.15999999999997
2914.7999999999997,305.15999999999997
2917.74,305.19
2920.7400000000002,305.19
2923.74,305.21999999999997
2926.7400000000002,305.21999999999997
2929.6800000000003,305.24
2932.68,305.25
2935.68,305.26
2938.6800000000003,305.26
2941.62,305.27
2944.62,305.28999999999996
2947.6200000000003,305.29999999999995
2950.56,305.32
2953.56,305.32
2956.5600000000004,305.34
2959.56,305.35999999999996
2962.56,305.37
2965.5,305.37
2968.5,305.39
2971.5,305.39
2974.44,305.40999999999997
2977.44,305.44
2980.44,305.42999999999995
2983.38,305.46
2986.38,305.46
2989.38,305.46
2992.32,305.47999999999996
2995.3199999999997,305.51
2998.32,305.5
3001.3199999999997,305.53999999999996
3004.2599999999998,305.54999999999995
3007.26,305.54999999999995
3010.2599999999998,305.57
3013.2,305.59
3016.2000000000003,305.59999999999997
3019.2,305.59999999999997
3022.2,305.60999999999996
3025.14,305.62
3028.14,305.64
3031.14,305.65
3034.1400000000003,305.66999999999996
3037.08,305.69
3040.08,305.67999999999995
3043.0800000000004,305.69
3046.02,305.7
3049.02,305.71999999999997
3052.02,305.72999999999996
3054.96,305.72999999999996
3057.96,305.76
3060.96,305.77
3063.8999999999996,305.77
3066.9,305.78999999999996
3069.9,305.80999999999995
3072.9,305.82
3075.84,305.83
3078.84,305.84
3081.8399999999997,305.84
3084.84,305.87
3087.78,305.88
3090.7799999999997,305.9
3093.78,305.89
3096.7200000000003,305.92999999999995
3099.72,305.94
3102.7200000000003,305.94
3105.7200000000003,305.96
3108.66,305.96
3111.66,305.99
3114.66,306.0
3117.66,306.01
3120.6,306.02
3123.6000000000004,306.03
3126.6,306.03999999999996
3129.54,306.04999999999995
3132.54,306.07
3135.54,306.08
3138.48,306.09
3141.48,306.12
3144.48,306.12
3147.42,306.13
3150.42,306.15
3153.42,306.14
3156.42,306.15999999999997
3159.36,306.16999999999996
3162.36,306.2
3165.36,306.21
3168.3599999999997,306.21999999999997
3171.2999999999997,306.22999999999996
3174.3,306.24
3177.2999999999997,306.25
3180.24,306.26
3183.2400000000002,306.28999999999996
3186.24,306.28999999999996
3189.2400000000002,306.29999999999995
3192.1800000000003,306.30999999999995
3195.18,306.30999999999995
3198.18,306.33
3201.12,306.34999999999997
3204.12,306.37
3207.12,306.37
3210.1200000000003,306.38
3213.06,306.4
3216.06,306.40999999999997
3219.0600000000004,306.44
3222.0,306.44
3225.0,306.45
3228.0,306.46999999999997
3230.9399999999996,306.46999999999997
3233.94,306.47999999999996
3236.94,306.5
3239.94,306.49
3242.88,306.51
3245.88,306.53999999999996
3248.88,306.53999999999996
3251.88,306.57
3254.82,306.55999999999995
3257.8199999999997,306.57
3260.82,306.59999999999997
3263.8199999999997,306.59999999999997
3266.7599999999998,306.60999999999996
3269.76,306.63
3272.7599999999998,306.63
3275.7,306.66999999999996
3278.7000000000003,306.66999999999996
3281.7,306.67999999999995
3284.64,306.7
3287.64,306.7
3290.64,306.71999999999997
3293.64,306.71999999999997
3296.58,306.72999999999996
3299.58,306.76
3302.58,306.78
3305.5800000000004,306.77
3308.52,306.79999999999995
3311.52,306.79999999999995
3314.52,306.79999999999995
3317.46,306.84
3320.46,306.83
3323.46,306.84999999999997
3326.3999999999996,306.84999999999997
3329.4,306.87
3332.4,306.9
3335.4,306.9
3338.34,306.9
3341.34,306.91999999999996
3344.3399999999997,306.94
3347.34,306.95
3350.28,306.96
3353.2799999999997,306.96999999999997
3356.28,306.97999999999996
3359.2799999999997,307.0
3362.22,307.02
3365.2200000000003,307.02
3368.2200000000003,307.03999999999996
3371.16,307.03999999999996
3374.16,307.05999999999995
3377.16,307.07
3380.16,307.08
3383.1,307.09
3386.1000000000004,307.12
3389.1,307.13
3392.1,307.12
3395.04,307.14
3398.04,307.15999999999997
3401.04,307.16999999999996
3403.98,307.17999999999995
3406.98,307.19
3409.98,307.2
3412.98,307.22999999999996
3415.92,307.22999999999996
3418.92,307.24
3421.9199999999996,307.26
3424.92,307.26
3427.86,307.28999999999996
3430.8599999999997,307.29999999999995
3433.86,307.30999999999995
3436.8,307.29999999999995
3439.7999999999997,307.32
3442.8,307.34999999999997
3445.7400000000002,307.34999999999997
3448.74,307.37
3451.7400000000002,307.38
3454.7400000000002,307.38
3457.68,307.40999999999997
3460.68,307.41999999999996
3463.6800000000003,307.41999999999996
3466.68,307.44
3469.62,307.45
3472.6200000000003,307.46999999999997
3475.62,307.46999999999997
3478.56,307.49
3481.5600000000004,307.47999999999996
3484.56,307.52
3487.5,307.52
3490.5,307.53999999999996
3493.5,307.53999999999996
3496.5,307.57
3499.44,307.57
3502.44,307.58
3505.44,307.59999999999997
3508.4399999999996,307.60999999999996
3511.38,307.62
3514.38,307.63
3517.3799999999997,307.65
3520.38,307.66999999999996
3523.32,307.66999999999996
3526.3199999999997,307.69
3529.32,307.69
3532.26,307.7
3535.2599999999998,307.71999999999997
3538.2599999999998,307.72999999999996
3541.26,307.75
3544.2,307.74
3547.2,307.76
3550.2000000000003,307.78999999999996
3553.14,307.79999999999995
3556.14,307.80999999999995
3559.1400000000003,307.83
3562.14,307.83
3565.08,307.83
3568.0800000000004,307.85999999999996
3571.08,307.87
3574.08,307.88
3577.02,307.9
3580.02,307.89
3583.02,307.90999999999997
3585.96,307.92999999999995
3588.96,307.94
3591.96,307.96
3594.96,307.96999999999997
3597.9,307.97999999999996
3600.9,308.0
3603.8999999999996,308.0
3606.8399999999997,308.01
3609.84,308.02
3612.84,308.03999999999996
3615.7799999999997,308.04999999999995
3618.78,308.05999999999995
3621.7799999999997,308.08
3624.72,308.08
3627.7200000000003,308.09999999999997
3630.7200000000003,308.12
